"approved_date","region","condition_name","brand_name","model_name","mfdate","mileage","mileage_v2","fuel_type","gearbox","price"
"2019-01-23",12,"used","Mazda","CX 5","2018","2","9000","Petrol","Auto",889000000
"2019-01-23",2,"used","Ford","Everest","2008","28","178000","Diesel","Manual",365000000
"2019-01-23",13,"used","Toyota","Innova","2007","17","82000","Petrol","Manual",365000000
"2019-01-23",2,"used","Daewoo","Matiz","2004","1","0","Petrol","Manual",68000000
"2019-01-23",12,"used","Hyundai","Accent","2012","8","38000","Petrol","Auto",435000000
"2019-01-23",12,"used","Toyota","Vios","2018","2","8000","Petrol","Auto",565000000
"2019-01-23",12,"used","BMW","7 Series","2009","19","90000","Petrol","Auto",1250000000
"2019-01-23",12,"used","BMW","7 Series","2009","19","90000","Petrol","Auto",1250000000
"2019-01-23",12,"used","Honda","Civic","2009","17","80000","Petrol","Manual",360000000
"2019-01-23",12,"used","Ford","Ranger","2015","11","50000","Diesel","Manual",525000000
"2019-01-23",1,"used","Toyota","Innova","2009","10","48700","Petrol","Manual",270000000
"2019-01-23",5,"used","Daewoo","Lacetti","2009","23","120000","Petrol","Auto",285000000
"2019-01-23",8,"used","Hyundai","Grand i10","2013","3","12000","Petrol","Manual",245000000
"2019-01-23",8,"used","Hyundai","Grand i10","2013","3","12000","Petrol","Manual",245000000
"2019-01-23",6,"used","Toyota","Innova","2018","3","12000","Petrol","Manual",750000000
"2019-01-23",12,"used","Ford","Transit","2015","17","82000","Diesel","Manual",538000000
"2019-01-23",12,"used","Suzuki","Carry","2011","4","17000","Petrol","Manual",150000000
"2019-01-23",12,"used","Toyota","Innova","2011","3","10000","Petrol","Manual",430000000
"2019-01-23",8,"used","Toyota","Vios","2010","3","11000","Petrol","Manual",2340000000
"2019-01-23",12,"used","Kia","Rio","2016","3","14000","Petrol","Manual",450000000
"2019-01-23",8,"used","Kia","Spectra","2005","27","160000","Petrol","Manual",130000000
"2019-01-23",12,"used","Kia","Rio","2015","10","48000","Petrol","Auto",445000000
"2019-01-23",12,"used","Kia","Morning","2015","10","48000","Petrol","Auto",333000000
"2019-01-23",12,"used","Lexus","LX","2009","16","79000","Petrol","Auto",2300000000
"2019-01-23",12,"used","Hyundai","Click","2008","21","100000","Petrol","Auto",232000000
"2019-01-23",2,"used","Toyota","Fortuner","2013","6","29000","Diesel","Manual",820000000
"2019-01-23",12,"used","Toyota","Fortuner","2018","1","2000","Diesel","Manual",1085000000
"2019-01-23",12,"used","Hyundai","Grand i10","2018","3","12000","Petrol","Auto",435000000
"2019-01-23",9,"used","Ford","Ranger","2013","21","100000","Diesel","Manual",465000000
"2019-01-24",2,"used","Chevrolet","Cruze","2010","1","140","Petrol","Manual",295000000
"2019-01-24",10,"used","Kia","Morning","2011","26","150000","Petrol","Auto",149000000
"2019-01-24",8,"used","Hyundai","Grand i10","2017","7","30000","Petrol","Auto",420000000
"2019-01-24",2,"used","Hyundai","Getz","2009","23","126000","Petrol","Manual",196000000
"2019-01-24",1,"used","Toyota","Vios","2017","4","18000","Petrol","Manual",490000000
"2019-01-24",9,"used","Daewoo","Nubira","2002","21","100000",,"Manual",79000000
"2019-01-24",8,"used","Daewoo","Gentra","2008","5","21688","Petrol","Manual",150000000
"2019-01-24",10,"used","Chevrolet","Spark","2009","9","40000","Petrol","Manual",105000000
"2019-01-24",12,"used","Toyota","Corolla Altis","2011","7","30000","Petrol","Manual",505000000
"2019-01-24",12,"used","Toyota","Vios","2018","3","12000","Petrol","Manual",519000000
"2019-01-24",13,"new","Mercedes Benz","GLE Class","2016","1","0","Petrol","Auto",3200000000
"2019-01-24",13,"used","Hyundai","Avante","2010","17","80000","Petrol","Auto",436000000
"2019-01-24",12,"used","Kia","Morning","2018","3","10000","Petrol","Auto",415000000
"2019-01-24",13,"used","Thaco","Foton","2008","23","123456","Diesel","Manual",123456000
"2019-01-24",11,"used","Daewoo","Gentra","2009","1","9","Petrol","Manual",168000000
"2019-01-24",11,"used","Daewoo","Gentra","2009","1","9","Petrol","Manual",168000000
"2019-01-24",13,"used","Ford","Ranger","2015","17","80000","Diesel","Manual",515000000
"2019-01-24",12,"used","Toyota","Vios","2015","12","58200","Petrol","Auto",509000000
"2019-01-24",4,"used","Toyota","Innova","2008","26","150000","Petrol","Manual",268000000
"2019-01-24",8,"used","Ford","Dòng khác","2009","20","98566","Diesel","Manual",560000000
"2019-01-24",5,"used","Toyota","Fortuner","2016","1","75","Diesel","Manual",875000000
"2019-01-24",5,"used","Ford","Everest","2005","22","112000","Petrol","Manual",220000000
"2019-01-24",2,"used","Toyota","Corolla","1986","21","100000",,"Manual",50000000
"2019-01-24",2,"new","Ford","Transit","2018","1","0","Diesel","Manual",800000000
"2019-01-24",13,"used","Kia","Morning","2008","3","10000","Petrol","Auto",250000000
"2019-01-24",13,"used","Kia","Morning","2016","7","30000","Petrol","Manual",280000000
"2019-01-24",9,"used","Ford","Ranger","2015","11","50000","Diesel","Auto",635000000
"2019-01-24",13,"used","Ford","Transit","2015","8","38000","Diesel","Manual",560000000
"2019-01-24",12,"used","Hyundai","Santa Fe","2017","4","15000","Diesel","Auto",1185000000
"2019-01-24",12,"used","Isuzu","Dmax","2015","11","50000","Diesel","Manual",485000000
"2019-01-24",12,"used","Mazda","CX 5","2018","2","5000","Petrol","Auto",1000000000
"2019-01-24",3,"used","Honda","City","2016","7","32000","Petrol","Auto",495000000
"2019-01-24",13,"new","Toyota","Innova","2019","1","0","Petrol","Manual",746000000
"2019-01-24",5,"used","Toyota","Fortuner","2016","8","39000","Petrol","Auto",839000000
"2019-01-24",13,"used","Hyundai","Sonata","2017","13","60000","Petrol","Auto",950000000
"2019-01-24",13,"used","Mazda","Dòng khác","2016","5","20000","Petrol","Auto",850000000
"2019-01-24",13,"new","Ford","Everest","2019","1","0","Diesel","Auto",1177000000
"2019-01-24",5,"new","Honda","City","2019","1","0","Petrol","Auto",559000000
"2019-01-24",13,"new","Mazda","3","2019","1","0","Petrol","Auto",642000000
"2019-01-24",13,"new","Mazda","CX 5","2019","1","0","Petrol","Auto",872000000
"2019-01-24",12,"used","Mercedes Benz","E Class","2018","6","25000","Petrol","Auto",2195000000
"2019-01-24",1,"used","Toyota","Camry","2005","1","0","Petrol","Auto",345000000
"2019-01-24",4,"used","Toyota","Corolla Altis","2001","31","220000",,"Manual",235000000
"2019-01-24",5,"used","Daewoo","Matiz","2007","19","90000","Petrol","Manual",100000000
"2019-01-24",13,"new","Hyundai","Santa Fe","2019","1","0","Diesel","Auto",1240000000
"2019-01-24",5,"used","Chevrolet","Spark","2005","1","0","Petrol","Manual",98000000
"2019-01-24",12,"used","Toyota","Vios","2010","5","20000","Petrol","Manual",265000000
"2019-01-24",4,"used","Toyota","Innova","2015","28","172000","Petrol","Manual",620000000
"2019-01-24",12,"used","Kia","K3","2016","7","30000","Petrol","Auto",568000000
"2019-01-24",12,"used","Kia","Soul","2009","11","50000",,"Auto",375000000
"2019-01-24",12,"used","Honda","CR V","2016","7","32000","Petrol","Auto",899000000
"2019-01-24",2,"used","Chevrolet","Spark","2008","20","97000","Petrol","Manual",100000000
"2019-01-24",13,"new","Toyota","Yaris","2019","1","0","Petrol","Auto",650000000
"2019-01-24",13,"used","Toyota","Innova","2014","19","90000","Petrol","Manual",548000000
"2019-01-24",3,"used","Kia","Cerato","2009","19","90000","Petrol","Manual",309000000
"2019-01-24",13,"used","Toyota","Fortuner","2017","1","70","Diesel","Manual",980000000
"2019-01-24",12,"used","Toyota","Fortuner","2014","8","35000","Diesel","Manual",805000000
"2019-01-24",12,"used","Nissan","Altima","2008","7","30000","Petrol","Auto",500000000
"2019-01-24",2,"used","Hyundai","HD","2015","8","37000","Petrol","Manual",1500000000
"2019-01-24",2,"used","Kia","Cerato","2009","19","90000","Petrol","Manual",312000000
"2019-01-24",2,"used","Hyundai","Terracan","2005","22","113000","Petrol","Manual",195000000
"2019-01-24",13,"used","Toyota","Innova","2010","22","119000","Petrol","Manual",367000000
"2019-01-24",13,"used","Toyota","Corolla Altis","2018","1","1142","Petrol","Auto",755000000
"2019-01-24",2,"used","Kia","Spectra","2004","26","157721","Petrol","Manual",140000000
"2019-01-24",13,"used","Chevrolet","Spark","2016","10","45000","Petrol","Manual",215000000
"2019-01-24",2,"new","Hyundai","Elantra","2019","1","0","Petrol","Auto",729000000
"2019-01-24",13,"used","Honda","Accord","2007","18","88000","Petrol","Auto",490000000
"2019-01-24",13,"used","Mitsubishi","Colt","2007","17","80000","Petrol","Auto",330000000
"2019-01-24",13,"new","Chevrolet","Captiva","2017","1","0","Petrol","Auto",760000000
"2019-01-24",13,"used","Chevrolet","Colorado","2019","8","39000","Diesel","Manual",570000000
"2019-01-24",13,"used","Hyundai","Grand i10","2018","5","22000","Petrol","Manual",398000000
"2019-01-24",3,"used","Ssangyong","Family","2002","11","50000","Diesel","Manual",190000000
"2019-01-24",9,"used","Ford","Focus","2012","11","50000","Petrol","Auto",380000000
"2019-01-24",12,"used","Ford","Mondeo","2010","9","43000","Petrol","Auto",446000000
"2019-01-24",9,"used","Ford","Escape","2004","25","140000",,"Manual",220000000
"2019-01-24",12,"used","Kia","Cerato","2017","1","3","Petrol","Manual",500000000
"2019-01-24",12,"new","Ford","Ranger","2018","1","0","Diesel","Manual",625000000
"2019-01-24",12,"used","Ford","Transit","2015","17","80000","Diesel","Manual",580000000
"2019-01-24",12,"new","Suzuki","Celerio","2019","1","0","Petrol","Auto",329000000
"2019-01-24",12,"used","Ford","Escape","2013","13","60000","Petrol","Auto",485000000
"2019-01-24",10,"used","Chevrolet","Orlando","2017","2","9000","Petrol","Auto",590000000
"2019-01-24",4,"used","Chevrolet","Cruze","2010","17","80000","Petrol","Manual",295000000
"2019-01-24",13,"used","Toyota","Innova","2018","7","30000","Petrol","Auto",290000000
"2019-01-24",2,"used","Hyundai","Tucson","2009","7","30000","Petrol","Both",430000000
"2019-01-24",13,"used","Toyota","Vios","2018","5","21000","Petrol","Auto",535000000
"2019-01-24",13,"used","Ford","Ranger","2018","1","0","Diesel","Auto",20000000
"2019-01-24",13,"used","Ford","Fiesta","2014","11","54000","Petrol","Auto",420000000
"2019-01-24",5,"used","Kia","Rio","2007","2","9906","Petrol","Auto",260000000
"2019-01-24",5,"new","Mitsubishi","Attrage","2019","1","0",,"Auto",416000000
"2019-01-24",13,"new","Mazda","CX 5","2019","1","0","Petrol","Auto",899000000
"2019-01-24",13,"new","Mazda","CX 5","2019","1","0","Petrol","Auto",999000000
"2019-01-24",13,"new","Mazda","3","2019","1","0","Petrol","Auto",659000000
"2019-01-24",13,"new","Mazda","3","2019","1","0","Petrol","Auto",750000000
"2019-01-24",13,"new","Mazda","CX 5","2019","1","0","Petrol","Auto",1019000000
"2019-01-24",13,"used","Daewoo","Matiz","2005","27","168888",,"Manual",86000000
"2019-01-24",12,"new","Ford","Ranger","2019","1","0","Diesel","Auto",779000000
"2019-01-24",13,"used","Chevrolet","Captiva","2008","19","90000","Petrol","Auto",330000000
"2019-01-24",8,"used","Mazda","3","2016","10","48000","Petrol","Auto",595000000
"2019-01-24",2,"used","Toyota","Venza","2009","13","60000","Petrol","Auto",850000000
"2019-01-24",2,"used","Lexus","LS","2008","11","50000","Petrol","Auto",1320000000
"2019-01-24",13,"used","Kia","Morning","2010","1","0",,"Auto",220000000
"2019-01-24",13,"used","Mercedes Benz","GL Class","2016","4","15000","Petrol","Auto",4020000000
"2019-01-24",12,"used","Hyundai","Sonata","2011","11","50000",,"Auto",560000000
"2019-01-24",12,"used","Kia","Morning","2016","3","10000","Petrol","Manual",290000000
"2019-01-24",12,"used","Kia","Morning","2018","3","10000","Petrol","Auto",415000000
"2019-01-24",12,"used","Mazda","CX 5","2017","3","12000","Petrol","Auto",855000000
"2019-01-24",2,"used","Daewoo","Matiz","2004","2","9999","Petrol","Manual",70000000
"2019-01-24",13,"used","Chevrolet","Captiva","2009","18","86000","Petrol","Auto",296000000
"2019-01-24",12,"new","Mitsubishi","Xpander","2019","1","0","Petrol","Auto",620000000
"2019-01-24",1,"used","Kia","Morning","2011","10","47000","Petrol","Auto",298000000
"2019-01-24",12,"used","Kia","Morning","2017","5","20000","Petrol","Manual",310000000
"2019-01-24",4,"used","Chevrolet","Lacetti","2010","11","54255","Petrol","Manual",353000000
"2019-01-24",13,"used","Hyundai","Sonata","2012","16","78000","Petrol","Auto",578000000
"2019-01-24",3,"used","Toyota","Corona","1989","21","100000","Petrol","Manual",40000000
"2019-01-24",12,"used","Toyota","Fortuner","2010","30","190000","Petrol","Auto",570000000
"2019-01-24",12,"used","Honda","Civic","2011","11","50000","Petrol","Auto",465000000
"2019-01-24",3,"used","Hyundai","Elantra","2017","1","1","Petrol","Auto",585000000
"2019-01-24",12,"used","Toyota","Corolla Altis","2011","12","56328","Petrol","Auto",565000000
"2019-01-24",13,"used","Mitsubishi","Jolie","2003","5","21000","Petrol","Manual",249000000
"2019-01-24",13,"used","Toyota","Camry","2008","14","67000","Petrol","Auto",493000000
"2019-01-24",12,"used","Hyundai","Dòng khác","2003","5","20000",,"Manual",130000000
"2019-01-24",12,"new","Ford","Ranger","2019","1","0","Diesel","Auto",918000000
"2019-01-24",13,"used","Porsche","Panamera","2011","11","50000","Petrol","Both",1950000000
"2019-01-24",13,"used","LandRover","Dòng khác","2016","5","20000","Petrol","Auto",7600000000
"2019-01-24",13,"used","LandRover","Dòng khác","2016","5","20000","Petrol","Auto",7600000000
"2019-01-24",13,"used","Hyundai","Sonata","2012","16","78000","Petrol","Auto",578000000
"2019-01-24",13,"used","Honda","City","2018","2","7000","Petrol","Auto",568000000
"2019-01-24",10,"used","Daewoo","Lanos","2001","9","40000","Petrol","Manual",75000000
"2019-01-24",12,"used","Kia","Forte","2011","12","55000","Petrol","Auto",412000000
"2019-01-24",9,"used","Hyundai","Verna","2008","31","200000","Petrol","Manual",189000000
"2019-01-24",9,"used","Hãng khác","Dòng khác","2007","16","78000","Petrol","Auto",164000000
"2019-01-24",8,"used","Vinaxuki","5500TL","2010","2",,"Petrol",,45000000
"2019-01-24",12,"used","Hyundai","Starex","2016","5","20000","Petrol","Manual",820000000
"2019-01-24",1,"used","Toyota","Corolla Altis","2014","2","5000","Petrol","Auto",660000000
"2019-01-24",1,"used","Toyota","Fortuner","2012","2","5000","Diesel","Manual",730000000
"2019-01-24",12,"used","Lexus","RX","2010","21","100000","Petrol","Auto",1690000000
"2019-01-24",12,"used","Mercedes Benz","A Class","2013","11","50000","Petrol","Auto",720000000
"2019-01-24",1,"used","Mercedes Benz","C Class","2005","22","111100","Petrol","Auto",260000000
"2019-01-24",2,"used","Daewoo","GentraX","2011","26","158000","Petrol","Auto",265000000
"2019-01-24",12,"new","Kia","Morning","2010","1","0","Petrol","Auto",275000000
"2019-01-24",12,"used","Toyota","Yaris","2008","21","100000","Petrol","Auto",338000000
"2019-01-24",12,"used","Hyundai","Avante","2012","11","50000","Petrol","Auto",405000000
"2019-01-24",12,"used","Ford","Explorer","2017","5","20000","Petrol","Auto",2080000000
"2019-01-24",13,"used","Hyundai","Grand i10","2018","5","22000","Petrol","Manual",398000000
"2019-01-24",13,"used","Kia","Rondo","2018","4","17000","Petrol","Manual",586000000
"2019-01-24",12,"used","Kia","Cerato","2016","1","3600","Petrol","Auto",576000000
"2019-01-24",12,"used","Honda","CR V","2018","2","6000","Petrol","Auto",1190000000
"2019-01-24",8,"used","Toyota","Vios","2018","3","10000","Petrol","Auto",590000000
"2019-01-24",12,"used","Hyundai","Grand i10","2016","11","50000","Petrol","Manual",365000000
"2019-01-24",12,"used","Mitsubishi","Lancer","1995","1","1600",,"Manual",57000000
"2019-01-24",12,"used","Ford","Focus","2014","1","4000","Petrol","Auto",560000000
"2019-01-24",4,"used","Toyota","Innova","2008","17","80000","Petrol","Manual",382000000
"2019-01-24",12,"used","Toyota","Vios","2015","9","42000","Petrol","Manual",452000000
"2019-01-24",1,"used","Chevrolet","Cruze","2010","18","86000",,"Manual",288000000
"2019-01-24",13,"used","Mazda","3","2017","4","15000","Petrol","Auto",655000000
"2019-01-24",8,"used","Honda","Civic","2008","1","1234","Petrol","Manual",319000000
"2019-01-24",12,"new","Toyota","Rush","2019","1","0","Petrol","Auto",668000000
"2019-01-24",13,"used","Toyota","Fortuner","2011","12","56000","Petrol","Auto",562000000
"2019-01-24",11,"used","Ford","Ranger","2013","13","60000","Diesel","Manual",459000000
"2019-01-25",12,"used","Nissan","Sunny","2017","1","30","Petrol","Auto",485000000
"2019-01-25",1,"used","Toyota","Corolla","2000","3","14000","Petrol","Manual",190000000
"2019-01-25",4,"used","Isuzu","Hi lander","2004","2","6666","Diesel","Manual",195000000
"2019-01-25",10,"used","Daewoo","Lacetti","2010","26","150000","Petrol","Manual",270000000
"2019-01-25",10,"used","Hãng khác","Dòng khác","2010","13","60000","Diesel","Manual",62000000
"2019-01-25",2,"used","Toyota","Innova","2015","13","60000","Petrol","Manual",555000000
"2019-01-25",2,"used","Toyota","Innova","2006","28","174000","Petrol","Manual",335000000
"2019-01-25",2,"used","Toyota","Innova","2006","3","12345","Petrol","Manual",335000000
"2019-01-25",1,"used","Toyota","Vios","2013","19","92378","Petrol","Manual",360000000
"2019-01-25",12,"used","Chevrolet","Cruze","2017","11","50000","Petrol","Manual",395000000
"2019-01-25",13,"used","Toyota","Innova","2010","16","79000","Petrol","Manual",368000000
"2019-01-25",12,"used","Mazda","3","2010","17","80000","Petrol","Auto",420000000
"2019-01-25",12,"used","Thaco","Foton","2008","22","111111",,"Manual",90000000
"2019-01-25",12,"used","Chevrolet","Spark","2008","19","90000","Petrol","Manual",95000000
"2019-01-25",5,"used","Hyundai","i20","2011","16","78000",,"Auto",340000000
"2019-01-25",2,"used","Daewoo","Matiz","2004","34","356966","Petrol","Manual",90000000
"2019-01-25",13,"used","Chevrolet","Captiva","2010","21","100000","Petrol","Manual",368000000
